Elapsed time,vals
0.0005344,-0.015
0.000535,-0.005
0.0005356,-0.005
0.0005361,-0.005
0.0005367,-0.01
0.0005372,-0.01
0.0005378,-0.01
0.0005383,-0.015
0.0005389,-0.025
0.0005394,-0.025
0.00054,-0.02
0.0005406,-0.01
0.0005411,-0.01
0.0005417,-0.005
0.0005422,-0.005
0.0005428,-0.01
0.0005433,-0.025
0.0005439,-0.025
0.0005444,-0.025
0.000545,-0.035
0.0005456,-0.03
0.0005461,-0.02
0.0005467,-0.01
0.0005472,-0.005
0.0005478,-0.01
0.0005483,-0.015
0.0005489,-0.025
0.0005494,-0.03
0.00055,-0.035
0.0005506,-0.04
0.0005511,-0.025
0.0005517,-0.02
0.0005522,-0.015
0.0005528,-0.005
0.0005533,0
0.0005539,-0.01
0.0005544,-0.025
0.000555,-0.03
0.0005556,-0.045
0.0005561,-0.045
0.0005567,-0.045
0.0005572,-0.035
0.0005578,-0.04
0.0005583,-0.025
0.0005589,-0.01
0.0005594,-0.025
0.00056,-0.04
0.0005606,-0.04
0.0005611,-0.03
0.0005617,-0.035
0.0005622,-0.04
0.0005628,-0.025
0.0005633,-0.02
0.0005639,-0.015
0.0005644,-0.005
0.000565,-0.01
0.0005656,-0.025
0.0005661,-0.04
0.0005667,-0.045
0.0005672,-0.04
0.0005678,-0.02
0.0005683,-0.015
0.0005689,-0.01
0.0005694,0
0.00057,-0.005
0.0005706,-0.01
0.0005711,-0.01
0.0005717,-0.015
0.0005722,0
0.0005728,0.01
0.0005733,0.025
0.0005739,0.065
0.0005744,0.07
0.000575,0.085
0.0005756,0.1
0.0005761,0.1
0.0005767,0.09
0.0005772,0.09
0.0005778,0.095
0.0005783,0.085
0.0005789,0.1
0.0005794,0.105
0.00058,0.11
0.0005806,0.12
0.0005811,0.125
0.0005817,0.13
0.0005822,0.145
0.0005828,0.155
0.0005833,0.145
0.0005839,0.135
0.0005844,0.15
0.000585,0.165
0.0005856,0.18
0.0005861,0.185
0.0005867,0.175
0.0005872,0.17
0.0005878,0.165
0.0005883,0.175
0.0005889,0.17
0.0005894,0.16
0.00059,0.17
0.0005906,0.17
0.0005911,0.17
0.0005917,0.165
0.0005922,0.16
0.0005928,0.15
0.0005933,0.135
0.0005939,0.115
0.0005944,0.115
0.000595,0.105
0.0005956,0.11
0.0005961,0.12
0.0005967,0.125
0.0005972,0.13
0.0005978,0.14
0.0005983,0.125
0.0005989,0.125
0.0005994,0.12
0.0006,0.11
0.0006006,0.095
0.0006011,0.095
0.0006017,0.095
0.0006022,0.105
0.0006028,0.115
0.0006033,0.12
0.0006039,0.105
0.0006044,0.095
0.000605,0.08
0.0006056,0.075
0.0006061,0.075
0.0006067,0.09
0.0006072,0.11
0.0006078,0.115
0.0006083,0.12
0.0006089,0.125
0.0006094,0.095
0.00061,0.08
0.0006106,0.07
0.0006111,0.06
0.0006117,0.085
0.0006122,0.1
0.0006128,0.1
0.0006133,0.105
0.0006139,0.115
0.0006144,0.105
0.000615,0.095
0.0006156,0.085
0.0006161,0.075
0.0006167,0.07
0.0006172,0.08
0.0006178,0.075
0.0006183,0.08
0.0006189,0.09
0.0006194,0.08
0.00062,0.09
0.0006206,0.055
0.0006211,0.045
0.0006217,0.02
0.0006222,0.02
0.0006228,0.04
0.0006233,0.07
0.0006239,0.115
0.0006244,0.175
0.000625,0.235
0.0006256,0.28
0.0006261,0.325
0.0006267,0.385
0.0006272,0.445
0.0006278,0.555
0.0006283,0.68
0.0006289,0.82
0.0006294,0.89
0.00063,0.86
0.0006306,0.84
0.0006311,0.775
0.0006317,0.695
0.0006322,0.595
0.0006328,0.505
0.0006333,0.395
0.0006339,0.265
0.0006344,0.155
0.000635,0.05
0.0006356,0.01
0.0006361,0.035
0.0006367,0.04
0.0006372,0.04
0.0006378,0.055
0.0006383,0.06
0.0006389,0.075
0.0006394,0.095
0.00064,0.12
0.0006406,0.13
0.0006411,0.125
0.0006417,0.13
0.0006422,0.12
0.0006428,0.105
0.0006433,0.09
0.0006439,0.085
0.0006444,0.09
0.000645,0.105
0.0006456,0.11
0.0006461,0.11
0.0006467,0.12
0.0006472,0.13
0.0006478,0.125
0.0006483,0.11
0.0006489,0.09
0.0006494,0.075
0.00065,0.08
0.0006506,0.095
0.0006511,0.115
0.0006517,0.115
0.0006522,0.115
0.0006528,0.14
0.0006533,0.11
0.0006539,0.1
0.0006544,0.095
0.000655,0.085
0.0006556,0.1
0.0006561,0.12
0.0006567,0.13
0.0006572,0.135
0.0006578,0.14
0.0006583,0.145
0.0006589,0.13
0.0006594,0.115
0.00066,0.11
0.0006606,0.105
0.0006611,0.11
0.0006617,0.13
0.0006622,0.14
0.0006628,0.15
0.0006633,0.155
0.0006639,0.165
0.0006644,0.135
0.000665,0.115
0.0006656,0.11
0.0006661,0.115
0.0006667,0.11
0.0006672,0.13
0.0006678,0.135
0.0006683,0.14
0.0006689,0.155
0.0006694,0.165
0.00067,0.16
0.0006706,0.15
0.0006711,0.145
0.0006717,0.145
0.0006722,0.135
0.0006728,0.14
0.0006733,0.165
0.0006739,0.17
0.0006744,0.175
0.000675,0.17
0.0006756,0.17
0.0006761,0.165
0.0006767,0.175
0.0006772,0.16
0.0006778,0.165
0.0006783,0.18
0.0006789,0.21
0.0006794,0.215
0.00068,0.225
0.0006806,0.225
0.0006811,0.215
0.0006817,0.21
0.0006822,0.22
0.0006828,0.2
0.0006833,0.225
0.0006839,0.25
0.0006844,0.255
0.000685,0.26
0.0006856,0.27
0.0006861,0.27
0.0006867,0.27
0.0006872,0.265
0.0006878,0.265
0.0006883,0.25
0.0006889,0.265
0.0006894,0.265
0.00069,0.28
0.0006906,0.295
0.0006911,0.295
0.0006917,0.29
0.0006922,0.29
0.0006928,0.285
0.0006933,0.28
0.0006939,0.26
0.0006944,0.26
0.000695,0.255
0.0006956,0.26
0.0006961,0.26
0.0006967,0.27
0.0006972,0.26
0.0006978,0.235
0.0006983,0.22
0.0006989,0.19
0.0006994,0.17
0.0007,0.17
0.0007006,0.15
0.0007011,0.155
0.0007017,0.16
0.0007022,0.15
0.0007028,0.13
0.0007033,0.12
0.0007039,0.095
0.0007044,0.095
0.000705,0.075
0.0007056,0.08
0.0007061,0.075
0.0007067,0.075
0.0007072,0.065
0.0007078,0.065
0.0007083,0.035
0.0007089,0.03
0.0007094,0.02
0.00071,0.015
0.0007106,-0.005
0.0007111,0
0.0007117,0.01
0.0007122,0.01
0.0007128,0.01
0.0007133,0.03
0.0007139,0.015
0.0007144,0.005
0.000715,-0.01
0.0007156,-0.02
0.0007161,-0.03
0.0007167,-0.02
0.0007172,-0.015
0.0007178,-0.01
0.0007183,-0.005
0.0007189,0.01
0.0007194,-0.01
0.00072,-0.005
0.0007206,-0.025
0.0007211,-0.055
0.0007217,-0.04
0.0007222,-0.035
0.0007228,-0.01
0.0007233,0
0.0007239,0.005
0.0007244,0.005
0.000725,-0.005
0.0007256,-0.03
0.0007261,-0.035
0.0007267,-0.04
0.0007272,-0.03
0.0007278,-0.035
0.0007283,-0.03
0.0007289,-0.02
0.0007294,-0.015
0.00073,-0.01
0.0007306,-0.025
0.0007311,-0.035
0.0007317,-0.055
0.0007322,-0.055
0.0007328,-0.05
0.0007333,-0.04
0.0007339,-0.025
0.0007344,-0.015
0.000735,-0.02
0.0007356,-0.01
0.0007361,-0.025
0.0007367,-0.03
0.0007372,-0.035
0.0007378,-0.05
0.0007383,-0.055
0.0007389,-0.04
0.0007394,-0.04
0.00074,-0.02
0.0007406,-0.015
0.0007411,-0.02
0.0007417,-0.03
0.0007422,-0.045
0.0007428,-0.05
0.0007433,-0.055
0.0007439,-0.055
0.0007444,-0.05
0.000745,-0.02
0.0007456,-0.025
0.0007461,-0.025
0.0007467,-0.015
0.0007472,-0.035
0.0007478,-0.04
0.0007483,-0.04
0.0007489,-0.04
0.0007494,-0.04
0.00075,-0.025
0.0007506,-0.035
0.0007511,-0.03
0.0007517,-0.025
0.0007522,-0.03
0.0007528,-0.045
0.0007533,-0.06
0.0007539,-0.06
0.0007544,-0.065
0.000755,-0.06
0.0007556,-0.04
0.0007561,-0.03
0.0007567,-0.035
0.0007572,-0.03
0.0007578,-0.025
0.0007583,-0.045
